"Date de déclaration du cas","Cas confirmés","Moyenne mobile (7 jours)","Annotations 1"
"2020-02-24 00:00:00",0,0.14
"2020-02-25 00:00:00",1,0.29
"2020-02-26 00:00:00",0,0.29
"2020-02-27 00:00:00",0,0.57
"2020-02-28 00:00:00",1,1
"2020-02-29 00:00:00",0,1.14
"2020-03-01 00:00:00",2,1.43
"2020-03-02 00:00:00",3,1.57
"2020-03-03 00:00:00",2,1.71
"2020-03-04 00:00:00",2,1.71
"2020-03-05 00:00:00",1,1.57
"2020-03-06 00:00:00",2,1.43
"2020-03-07 00:00:00",0,1.43
"2020-03-08 00:00:00",1,2.57
"2020-03-09 00:00:00",2,3.43
"2020-03-10 00:00:00",2,3.71
"2020-03-11 00:00:00",10,6.43
"2020-03-12 00:00:00",7,8.14
"2020-03-13 00:00:00",4,10.29
"2020-03-14 00:00:00",19,16.14
"2020-03-15 00:00:00",13,20.71
"2020-03-16 00:00:00",17,30.57
"2020-03-17 00:00:00",43,48.43
"2020-03-18 00:00:00",42,72.14
"2020-03-19 00:00:00",76,104.43
"2020-03-20 00:00:00",129,151.29
"2020-03-21 00:00:00",185,183.71
"2020-03-22 00:00:00",239,230.43
"2020-03-23 00:00:00",345,271.71
"2020-03-24 00:00:00",270,317.71
"2020-03-25 00:00:00",369,351.14
"2020-03-26 00:00:00",365,398.43
"2020-03-27 00:00:00",451,432
"2020-03-28 00:00:00",419,497.86
"2020-03-29 00:00:00",570,545.43
"2020-03-30 00:00:00",580,618.71
"2020-03-31 00:00:00",731,664.86
"2020-04-01 00:00:00",702,719.71
"2020-04-02 00:00:00",878,728.71
"2020-04-03 00:00:00",774,771.43
"2020-04-04 00:00:00",803,780.14
"2020-04-05 00:00:00",633,778.86
"2020-04-06 00:00:00",879,760.43
"2020-04-07 00:00:00",792,741
"2020-04-08 00:00:00",693,721.71
"2020-04-09 00:00:00",749,744.71
"2020-04-10 00:00:00",638,757
"2020-04-11 00:00:00",668,781
"2020-04-12 00:00:00",794,838.86
"2020-04-13 00:00:00",965,869.86
"2020-04-14 00:00:00",960,925.43
"2020-04-15 00:00:00",1098,925.29
"2020-04-16 00:00:00",966,929.71
"2020-04-17 00:00:00",1027,921.86
"2020-04-18 00:00:00",667,900.86
"2020-04-19 00:00:00",825,871.57
"2020-04-20 00:00:00",910,863.86
"2020-04-21 00:00:00",813,840.14
"2020-04-22 00:00:00",893,853.86
"2020-04-23 00:00:00",912,824.57
"2020-04-24 00:00:00",861,824.71
"2020-04-25 00:00:00",763,840.71
"2020-04-26 00:00:00",620,842.14
"2020-04-27 00:00:00",911,855.29
"2020-04-28 00:00:00",925,884.14
"2020-04-29 00:00:00",903,903.43
"2020-04-30 00:00:00",1004,928.14
"2020-05-01 00:00:00",1063,922
"2020-05-02 00:00:00",898,917.86
"2020-05-03 00:00:00",793,936.57
"2020-05-04 00:00:00",868,915.29
"2020-05-05 00:00:00",896,875
"2020-05-06 00:00:00",1034,854.57
"2020-05-07 00:00:00",855,834.57
"2020-05-08 00:00:00",781,814.43
"2020-05-09 00:00:00",755,800.86
"2020-05-10 00:00:00",653,764.86
"2020-05-11 00:00:00",727,743
"2020-05-12 00:00:00",801,743.71
"2020-05-13 00:00:00",782,735.29
"2020-05-14 00:00:00",702,745.71
"2020-05-15 00:00:00",786,737.29
"2020-05-16 00:00:00",696,713.43
"2020-05-17 00:00:00",726,717.14
"2020-05-18 00:00:00",668,719
"2020-05-19 00:00:00",634,692.43
"2020-05-20 00:00:00",808,664.71
"2020-05-21 00:00:00",715,638.57
"2020-05-22 00:00:00",600,616.43
"2020-05-23 00:00:00",502,590.14
"2020-05-24 00:00:00",543,549.14
"2020-05-25 00:00:00",513,506.14
"2020-05-26 00:00:00",450,481.14
"2020-05-27 00:00:00",521,466.14
"2020-05-28 00:00:00",414,430.14
"2020-05-29 00:00:00",425,403.86
"2020-05-30 00:00:00",397,371.86
"2020-05-31 00:00:00",291,336.86
"2020-06-01 00:00:00",329,314.57
"2020-06-02 00:00:00",226,288.43
"2020-06-03 00:00:00",276,266.86
"2020-06-04 00:00:00",258,252.14
"2020-06-05 00:00:00",242,221.86
"2020-06-06 00:00:00",246,213.29
"2020-06-07 00:00:00",188,198.14
"2020-06-08 00:00:00",117,183
"2020-06-09 00:00:00",166,173.71
"2020-06-10 00:00:00",170,156.29
"2020-06-11 00:00:00",152,142.86
"2020-06-12 00:00:00",177,142
"2020-06-13 00:00:00",124,137.14
"2020-06-14 00:00:00",94,129.86
"2020-06-15 00:00:00",111,127.57
"2020-06-16 00:00:00",132,121.29
"2020-06-17 00:00:00",119,117.29
"2020-06-18 00:00:00",136,115.14
"2020-06-19 00:00:00",133,111.29
"2020-06-20 00:00:00",96,105.86
"2020-06-21 00:00:00",79,101.43
"2020-06-22 00:00:00",84,95
"2020-06-23 00:00:00",94,88.14
"2020-06-24 00:00:00",88,87
"2020-06-25 00:00:00",91,84
"2020-06-26 00:00:00",85,80.71
"2020-06-27 00:00:00",88,81.43
"2020-06-28 00:00:00",58,79.14
"2020-06-29 00:00:00",61,76.14
"2020-06-30 00:00:00",99,77
"2020-07-01 00:00:00",72,77.43
"2020-07-02 00:00:00",70,77.43
"2020-07-03 00:00:00",91,78.43
"2020-07-04 00:00:00",91,79.57
"2020-07-05 00:00:00",58,83.43
"2020-07-06 00:00:00",68,91.71
"2020-07-07 00:00:00",107,94.86
"2020-07-08 00:00:00",99,96.43
"2020-07-09 00:00:00",128,98.86
"2020-07-10 00:00:00",113,108.86
"2020-07-11 00:00:00",102,112.29
"2020-07-12 00:00:00",75,119.14
"2020-07-13 00:00:00",138,120.71
"2020-07-14 00:00:00",131,132.57
"2020-07-15 00:00:00",147,145.14
"2020-07-16 00:00:00",139,152.57
"2020-07-17 00:00:00",196,151.43
"2020-07-18 00:00:00",190,154.57
"2020-07-19 00:00:00",127,158.29
"2020-07-20 00:00:00",130,166.43
"2020-07-21 00:00:00",153,161.29
"2020-07-22 00:00:00",173,157
"2020-07-23 00:00:00",196,160
"2020-07-24 00:00:00",160,154.71
"2020-07-25 00:00:00",160,151.29
"2020-07-26 00:00:00",148,152.14
"2020-07-27 00:00:00",93,146.14
"2020-07-28 00:00:00",129,142.57
"2020-07-29 00:00:00",179,138.57
"2020-07-30 00:00:00",154,130.71
"2020-07-31 00:00:00",135,138
"2020-08-01 00:00:00",132,140.86
"2020-08-02 00:00:00",93,133
"2020-08-03 00:00:00",144,124.29
"2020-08-04 00:00:00",149,123.29
"2020-08-05 00:00:00",124,121
"2020-08-06 00:00:00",93,121.57
"2020-08-07 00:00:00",128,115.29
"2020-08-08 00:00:00",116,108.29
"2020-08-09 00:00:00",97,103.57
"2020-08-10 00:00:00",100,104.14
"2020-08-11 00:00:00",100,96.71
"2020-08-12 00:00:00",91,89.57
"2020-08-13 00:00:00",97,82.14
"2020-08-14 00:00:00",76,74.86
"2020-08-15 00:00:00",66,71.86
"2020-08-16 00:00:00",45,69.43
"2020-08-17 00:00:00",49,70.29
"2020-08-18 00:00:00",79,75
"2020-08-19 00:00:00",74,75.71
"2020-08-20 00:00:00",103,80.43
"2020-08-21 00:00:00",109,79.86
"2020-08-22 00:00:00",71,82.57
"2020-08-23 00:00:00",78,90.14
"2020-08-24 00:00:00",45,92.57
"2020-08-25 00:00:00",98,92.43
"2020-08-26 00:00:00",127,102.43
"2020-08-27 00:00:00",120,108.14
"2020-08-28 00:00:00",108,120.14
"2020-08-29 00:00:00",141,127.86
"2020-08-30 00:00:00",118,136.29
"2020-08-31 00:00:00",129,151.43
"2020-09-01 00:00:00",152,162.57
"2020-09-02 00:00:00",186,170.57
"2020-09-03 00:00:00",226,181.57
"2020-09-04 00:00:00",186,190.43
"2020-09-05 00:00:00",197,196.57
"2020-09-06 00:00:00",195,206
"2020-09-07 00:00:00",191,210.29
"2020-09-08 00:00:00",195,228
"2020-09-09 00:00:00",252,242.14
"2020-09-10 00:00:00",256,259.57
"2020-09-11 00:00:00",310,271.71
"2020-09-12 00:00:00",296,289.86
"2020-09-13 00:00:00",317,297.71
"2020-09-14 00:00:00",276,310.86
